"PRODUCT_LINE","GENDER","AGE","MARITAL_STATUS","PROFESSION"
"Personal Accessories","F","35","Married","OTHER"
"Camping Equipment","F","35","Married","Other"
"Mountaineering Equipment","F","35","Married","OTHER"
"Personal Accessories","F","28","Single","RETAIL"
"Camping Equipment","M","37","Married","Other"
"Golf Equipment","F","38","Unspecified","Hospitality"
"Golf Equipment","F","38","Unspecified","Hospitality"
"Mountaineering Equipment","M","33","Single","Other"
"Personal Accessories","M","45","Married","Professional"
"Camping Equipment","M","29","Married","Sales"
"Outdoor Protection","F","41","Married","Executive"
"Camping Equipment","F","41","Married","Executive"
"Mountaineering Equipment","F","41","Married","Executive"
"Camping Equipment","F","41","Married","Executive"
"Mountaineering Equipment","F","41","Married","Executive"
"Mountaineering Equipment","F","41","Married","Executive"
"Golf Equipment","M","43","Married","Professional"
"Personal Accessories","M","NA","Married","PROFESSIONAL"
"Personal Accessories","M","20","Single","Professional"
"Personal Accessories","M","20","Single","Professional"
"Camping Equipment","F","27","Single","Other"
"Mountaineering Equipment","F","27","Single","Other"
"Camping Equipment","M","32","Married","Other"
"Personal Accessories","F","38","Single","Professional"
"Camping Equipment","M","NA","Married","Trades"
"Camping Equipment","F","49","Married","Executive"
"Camping Equipment","F","49","Married","Executive"
"Camping Equipment","F","49","Married","Executive"
"Camping Equipment","F","49","Married","Executive"
"Camping Equipment","M","44","Married","Other"
"Mountaineering Equipment","M","44","Married","Other"
"Mountaineering Equipment","M","20","Single","Retail"
"Camping Equipment","F","35","Married","Other"
"Personal Accessories","F","33","Married","Other"
"Mountaineering Equipment","M","40","Single","Other"
"Mountaineering Equipment","M","40","Single","Other"
"Mountaineering Equipment","M","40","Single","OTHER"
"Camping Equipment","M","40","Single","OTHER"
"Camping Equipment","F","32","Married","Executive"
"Outdoor Protection","F","32","Married","Executive"
"Camping Equipment","M","42","Married","Other"
"Personal Accessories","F","27","Single","OTHER"
"Golf Equipment","M","54","Married","Retired"
"Golf Equipment","M","54","Married","Retired"
"Golf Equipment","M","54","Married","Retired"
"Golf Equipment","M","54","Married","Retired"
"Mountaineering Equipment","M","30","Married","Other"
"Mountaineering Equipment","M","30","Married","Other"
"Mountaineering Equipment","M","30","Married","Other"
"Camping Equipment","F","43","Married","Other"
"Mountaineering Equipment","F","NA","Married","Other"
"Personal Accessories","F","43","Married","Other"
"Camping Equipment","M","38","Married","Sales"
"Camping Equipment","M","38","Married","Sales"
"Personal Accessories","M","41","Married","Other"
"Personal Accessories","F","46","Married","Other"
"Golf Equipment","M","42","Married","Professional"
"Camping Equipment","F","NA","Married","SALES"
"Mountaineering Equipment","F","39","Married","SALES"
"Camping Equipment","M","36","Married","Trades"
"Outdoor Protection","M","36","Married","Trades"
"Golf Equipment","M","55","Married","Other"
"Outdoor Protection","M","39","Single","Other"
"Golf Equipment","M","58","Married","Other"
"Golf Equipment","M","58","Married","Other"
"Golf Equipment","M","58","Married","Other"
"Camping Equipment","M","43","Married","Sales"
"Personal Accessories","F","53","Married","Retired"
"Golf Equipment","M","51","Unspecified","Other"
"Camping Equipment","M","23","Single","Sales"
"Personal Accessories","M","23","Single","Sales"
"Camping Equipment","M","34","Married","Sales"
"Personal Accessories","F","27","Single","Other"
"Golf Equipment","M","40","Unspecified","OTHER"
"Golf Equipment","M","40","Unspecified","Other"
"Golf Equipment","M","40","Unspecified","Other"
"Golf Equipment","M","40","Unspecified","Other"
"Golf Equipment","M","40","Unspecified","Other"
"Golf Equipment","M","47","Married","Trades"
"Golf Equipment","M","47","Married","Trades"
"Outdoor Protection","M","NA","Married","Other"
"Camping Equipment","M","29","Single","Sales"
"Mountaineering Equipment","M","46","Married","Professional"
"Mountaineering Equipment","M","46","Married","Professional"
"Personal Accessories","M","46","Married","Professional"
"Mountaineering Equipment","M","29","Single","Other"
"Mountaineering Equipment","M","29","Single","Other"
"Camping Equipment","M","34","Married","Trades"
"Camping Equipment","F","45","Married","Hospitality"
"Camping Equipment","F","45","Married","Hospitality"
"Mountaineering Equipment","M","19","Single","Trades"
"Mountaineering Equipment","M","19","Single","Trades"
"Mountaineering Equipment","M","19","Single","Trades"
"Personal Accessories","M","19","Single","Trades"
"Personal Accessories","M","19","Single","Other"
"Personal Accessories","F","31","Married","Other"
"Camping Equipment","M","36","Married","Other"
"Camping Equipment","M","36","Married","Other"
"Mountaineering Equipment","M","36","Married","OTHER"
"Mountaineering Equipment","M","33","Single","Trades"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Camping Equipment","M","NA","Married","Other"
"Camping Equipment","M","32","Married","Other"
"Personal Accessories","F","48","Unspecified","HOSPITALITY"
"Outdoor Protection","F","48","Unspecified","Hospitality"
"Camping Equipment","M","31","Married","Other"
"Camping Equipment","M","19","Single","Executive"
"Camping Equipment","M","NA","Married","Executive"
"Personal Accessories","M","37","Unspecified","Trades"
"Camping Equipment","M","25","Married","Other"
"Camping Equipment","F","33","Married","Other"
"Outdoor Protection","F","33","Married","Other"
"Personal Accessories","M","42","Unspecified","Other"
"Camping Equipment","M","42","Unspecified","Other"
"Personal Accessories","F","18","Single","Professional"
"Personal Accessories","F","47","Married","Sales"
"Camping Equipment","F","28","Single","Other"
"Mountaineering Equipment","M","30","Single","Professional"
"Mountaineering Equipment","M","30","Single","Professional"
"Personal Accessories","F","51","Married","Other"
"Personal Accessories","F","32","Married","Executive"
"Camping Equipment","F","36","Married","Other"
"Golf Equipment","F","42","Married","OTHER"
"Golf Equipment","F","42","Married","OTHER"
"Mountaineering Equipment","M","32","Married","Other"
"Mountaineering Equipment","M","32","Married","Other"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","F","31","Married","Other"
"Camping Equipment","F","31","Married","Other"
"Camping Equipment","F","28","Single","HOSPITALITY"
"Golf Equipment","F","51","Married","Other"
"Personal Accessories","F","23","Single","Other"
"Personal Accessories","F","36","Unspecified","Hospitality"
"Camping Equipment","F","36","Unspecified","Hospitality"
"Personal Accessories","F","37","Single","Professional"
"Personal Accessories","F","44","Married","Sales"
"Personal Accessories","F","45","Married","Sales"
"Mountaineering Equipment","M","27","Single","Professional"
"Mountaineering Equipment","M","27","Single","Professional"
"Mountaineering Equipment","M","32","Single","PROFESSIONAL"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","F","23","Single","Other"
"Golf Equipment","M","55","Married","Trades"
"Golf Equipment","M","55","Married","Trades"
"Golf Equipment","M","55","Married","Trades"
"Personal Accessories","M","55","Married","Trades"
"Camping Equipment","F","44","Married","Executive"
"Camping Equipment","M","33","Single","Other"
"Camping Equipment","M","NA","Married","Sales"
"Personal Accessories","F","33","Married","Executive"
"Personal Accessories","F","33","Married","Executive"
"Camping Equipment","M","NA","Married","Sales"
"Camping Equipment","M","37","Married","Sales"
"Camping Equipment","M","NA","Married","Other"
"Mountaineering Equipment","M","27","Married","Other"
"Camping Equipment","F","NA","Married","Professional"
"Camping Equipment","F","31","Married","Professional"
"Camping Equipment","F","29","Married","RETAIL"
"Camping Equipment","F","29","Married","Retail"
"Personal Accessories","F","26","Single","Sales"
"Golf Equipment","M","57","Married","Other"
"Golf Equipment","M","57","Married","Other"
"Golf Equipment","M","57","Married","Other"
"Outdoor Protection","M","19","Single","Student"
"Personal Accessories","M","19","Single","Student"
"Personal Accessories","F","20","Single","Retail"
"Camping Equipment","M","38","Married","Trades"
"Outdoor Protection","M","38","Married","Trades"
"Camping Equipment","M","40","Married","Executive"
"Personal Accessories","F","24","Single","Other"
"Personal Accessories","F","46","Married","Other"
"Camping Equipment","M","35","Married","Trades"
"Mountaineering Equipment","F","31","Married","Other"
"Mountaineering Equipment","F","NA","Married","Other"
"Mountaineering Equipment","F","31","Married","Other"
"Camping Equipment","M","38","Married","Executive"
"Golf Equipment","M","38","Married","Executive"
"Camping Equipment","M","38","Married","Executive"
"Golf Equipment","M","38","Married","Executive"
"Camping Equipment","F","29","Married","Retail"
"Camping Equipment","F","29","Married","Retail"
"Mountaineering Equipment","M","25","Single","Retail"
"Mountaineering Equipment","M","25","Single","Retail"
"Mountaineering Equipment","M","25","Single","Retail"
"Outdoor Protection","F","NA","Unspecified","Hospitality"
"Golf Equipment","F","40","Unspecified","Hospitality"
"Camping Equipment","M","41","Married","Other"
"Personal Accessories","F","37","Married","Professional"
"Camping Equipment","M","25","Married","Professional"
"Personal Accessories","M","25","Married","Professional"
"Personal Accessories","F","19","Single","Other"
"Personal Accessories","F","19","Single","Retail"
"Camping Equipment","M","42","Married","Other"
"Camping Equipment","M","42","Married","Other"
"Camping Equipment","F","20","Married","Other"
"Outdoor Protection","F","20","Married","Other"
"Camping Equipment","F","20","Married","Other"
"Camping Equipment","F","20","Married","Other"
"Outdoor Protection","M","18","Single","Student"
"Personal Accessories","M","18","Single","Student"
"Mountaineering Equipment","M","23","Single","Retail"
"Camping Equipment","F","42","Unspecified","HOSPITALITY"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Outdoor Protection","F","41","Married","Retired"
"Personal Accessories","F","41","Married","Retired"
"Camping Equipment","M","NA","Single","Trades"
"Camping Equipment","M","29","Single","Trades"
"Personal Accessories","F","25","Married","Other"
"Personal Accessories","F","31","Married","Other"
"Camping Equipment","F","30","Married","Other"
"Mountaineering Equipment","F","30","Married","Other"
"Personal Accessories","F","28","Single","Other"
"Personal Accessories","F","19","Single","Professional"
"Personal Accessories","F","37","Married","Professional"
"Golf Equipment","M","59","Unspecified","Other"
"Golf Equipment","M","59","Unspecified","Other"
"Golf Equipment","M","59","Unspecified","OTHER"
"Personal Accessories","F","28","Married","Other"
"Camping Equipment","M","32","Single","Trades"
"Personal Accessories","F","34","Married","Professional"
"Mountaineering Equipment","F","29","Single","Other"
"Mountaineering Equipment","F","29","Single","Other"
"Camping Equipment","M","31","Married","Trades"
"Mountaineering Equipment","M","31","Married","TRADES"
"Mountaineering Equipment","M","37","Single","Professional"
