PRODUCT_LINE,GENDER,AGE,MARITAL_STATUS,PROFESSION
Camping Equipment,F,38,Married,Other
Camping Equipment,F,38,Married,Other
Camping Equipment,M,36,Married,Other
Camping Equipment,M,36,Married,Other
Camping Equipment,M,36,Married,Other
Camping Equipment,M,36,Married,Other
Camping Equipment,M,37,Married,Sales
Camping Equipment,M,37,Married,Sales
Camping Equipment,F,42,Married,Other
Camping Equipment,F,42,Married,Other
Outdoor Protection,M,19,Single,Student
Camping Equipment,F,43,Married,Executive
Mountaineering Equipment,F,34,Married,Other
Camping Equipment,F,26,Single,Other
Personal Accessories,F,49,Unspecified,Hospitality
Camping Equipment,F,49,Unspecified,Hospitality
Golf Equipment,M,41,Married,Other
Golf Equipment,M,41,Married,Other
Personal Accessories,F,18,Single,Retail
Camping Equipment,F,42,Married,Other
Camping Equipment,F,42,Married,Other
Camping Equipment,F,42,Married,Other
Camping Equipment,F,44,Married,Other
Camping Equipment,F,44,Married,Other
Camping Equipment,F,44,Married,Other
Golf Equipment,F,55,Married,Other
Golf Equipment,F,55,Married,Other
Golf Equipment,F,55,Married,Other
Camping Equipment,M,29,Single,Other
Camping Equipment,F,40,Married,Other
Camping Equipment,F,40,Married,Other
Camping Equipment,F,40,Married,Other
Camping Equipment,F,40,Married,Other
Golf Equipment,F,44,Married,Hospitality
Camping Equipment,M,40,Married,Trades
Camping Equipment,M,27,Single,Other
Mountaineering Equipment,M,24,Single,Trades
Mountaineering Equipment,M,24,Single,Trades
Personal Accessories,F,22,Single,Student
Golf Equipment,M,50,Married,Other
Personal Accessories,M,50,Married,Other
Mountaineering Equipment,M,19,Single,Other
Personal Accessories,F,59,Married,Other
Personal Accessories,M,43,Married,Sales
Camping Equipment,M,43,Married,Sales
Golf Equipment,M,43,Married,Sales
Camping Equipment,F,37,Married,Executive
Camping Equipment,F,20,Single,Student
Personal Accessories,F,28,Single,Retail
Camping Equipment,M,35,Unspecified,Sales
Personal Accessories,M,35,Unspecified,Sales
Golf Equipment,M,35,Unspecified,Sales
Personal Accessories,F,28,Single,Other
Mountaineering Equipment,M,21,Single,Student
Personal Accessories,F,41,Married,Executive
Camping Equipment,F,48,Married,Executive
Camping Equipment,F,48,Married,Executive
Camping Equipment,F,48,Married,Executive
Personal Accessories,F,33,Married,Executive
Personal Accessories,F,33,Single,Professional
Camping Equipment,M,27,Single,Other
Camping Equipment,F,26,Married,Retail
Outdoor Protection,F,26,Married,Retail
Mountaineering Equipment,F,36,Married,Other
Personal Accessories,F,24,Single,Professional
Camping Equipment,M,23,Single,Professional
Personal Accessories,F,44,Married,Other
Golf Equipment,F,44,Married,Other
Camping Equipment,M,29,Single,Executive
Camping Equipment,M,29,Single,Executive
Camping Equipment,M,29,Married,Sales
Camping Equipment,M,29,Married,Sales
Camping Equipment,F,25,Married,Other
Personal Accessories,F,25,Married,Other
Camping Equipment,M,48,Married,Other
Mountaineering Equipment,F,50,Married,Retail
Camping Equipment,M,40,Married,Other
Camping Equipment,M,32,Married,Sales
Personal Accessories,F,28,Single,Other
Personal Accessories,F,22,Single,Professional
Camping Equipment,M,33,Married,Trades
Camping Equipment,F,45,Married,Hospitality
Mountaineering Equipment,F,20,Single,Other
Personal Accessories,F,22,Single,Other
Camping Equipment,F,49,Married,Executive
Camping Equipment,F,49,Married,Executive
Personal Accessories,F,23,Single,Sales
Personal Accessories,M,36,Single,Executive
Mountaineering Equipment,M,36,Single,Executive
Personal Accessories,F,36,Single,Retail
Mountaineering Equipment,M,38,Single,Other
Mountaineering Equipment,M,38,Single,Other
Mountaineering Equipment,M,19,Single,Student
Golf Equipment,M,52,Unspecified,Other
Golf Equipment,M,52,Unspecified,Other
Camping Equipment,M,37,Married,Other
Camping Equipment,M,37,Married,Other
Personal Accessories,F,39,Married,Sales
Camping Equipment,F,46,Married,Executive
Outdoor Protection,F,46,Married,Executive
Mountaineering Equipment,F,28,Single,Professional
Personal Accessories,F,28,Single,Professional
Mountaineering Equipment,M,20,Single,Other
Mountaineering Equipment,M,20,Single,Other
Camping Equipment,M,20,Single,Other
Mountaineering Equipment,M,42,Single,Sales
Camping Equipment,M,42,Single,Sales
Personal Accessories,F,34,Married,Professional
Personal Accessories,F,44,Married,Other
Camping Equipment,M,19,Single,Other
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,38,Married,Other
Mountaineering Equipment,M,38,Married,Other
Camping Equipment,M,38,Married,Other
Mountaineering Equipment,M,38,Married,Other
Camping Equipment,M,38,Married,Sales
Golf Equipment,M,38,Married,Sales
Camping Equipment,F,24,Single,Other
Outdoor Protection,F,24,Single,Other
Camping Equipment,M,23,Single,Trades
Camping Equipment,M,23,Single,Trades
Camping Equipment,M,36,Married,Executive
Camping Equipment,F,47,Married,Other
Camping Equipment,F,47,Married,Other
Camping Equipment,F,47,Married,Other
Golf Equipment,M,43,Married,Retired
Golf Equipment,M,43,Married,Retired
Personal Accessories,M,43,Married,Retired
Camping Equipment,M,31,Married,Other
Personal Accessories,M,19,Single,Student
Golf Equipment,M,48,Unspecified,Other
Personal Accessories,M,48,Unspecified,Other
Personal Accessories,F,35,Single,Other
Camping Equipment,M,27,Single,Other
Camping Equipment,M,27,Married,Sales
Mountaineering Equipment,M,27,Married,Sales
Mountaineering Equipment,M,27,Married,Sales
Camping Equipment,M,21,Single,Trades
Personal Accessories,M,22,Single,Other
Camping Equipment,M,37,Married,Trades
Camping Equipment,M,37,Married,Trades
Golf Equipment,F,41,Married,Other
Camping Equipment,F,31,Married,Hospitality
Camping Equipment,M,43,Married,Other
Outdoor Protection,M,43,Married,Other
Personal Accessories,M,20,Single,Other
Personal Accessories,F,44,Married,Retired
Camping Equipment,M,37,Married,Other
Camping Equipment,M,37,Married,Other
Camping Equipment,M,43,Married,Sales
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Camping Equipment,M,35,Married,Trades
Personal Accessories,M,35,Married,Trades
Camping Equipment,F,29,Married,Executive
Camping Equipment,F,20,Single,Other
Personal Accessories,F,36,Married,Other
Personal Accessories,F,26,Single,Student
Camping Equipment,M,28,Single,Professional
Camping Equipment,M,28,Single,Professional
Camping Equipment,M,34,Married,Other
Camping Equipment,F,47,Married,Other
Outdoor Protection,F,47,Married,Other
Camping Equipment,F,36,Unspecified,Hospitality
Personal Accessories,F,27,Single,Professional
Camping Equipment,F,35,Married,Other
Outdoor Protection,F,35,Married,Other
Personal Accessories,F,22,Single,Sales
Camping Equipment,M,21,Single,Trades
Camping Equipment,M,21,Single,Trades
Personal Accessories,F,22,Single,Other
Camping Equipment,M,33,Married,Other
Camping Equipment,M,33,Married,Other
Camping Equipment,M,37,Married,Other
Camping Equipment,F,28,Single,Other
Personal Accessories,F,28,Single,Other
Personal Accessories,F,40,Unspecified,Hospitality
Camping Equipment,F,36,Married,Other
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,30,Married,Sales
Camping Equipment,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Camping Equipment,F,19,Single,Other
Camping Equipment,F,19,Single,Other
Camping Equipment,M,20,Single,Other
Camping Equipment,M,20,Single,Other
Camping Equipment,M,27,Single,Other
Camping Equipment,M,27,Single,Other
Camping Equipment,M,34,Single,Other
Camping Equipment,M,19,Single,Trades
Personal Accessories,M,27,Married,Professional
Camping Equipment,M,30,Married,Professional
Personal Accessories,M,29,Single,Trades
Personal Accessories,M,19,Single,Student
Golf Equipment,M,21,Single,Sales
Camping Equipment,M,21,Single,Sales
Camping Equipment,F,40,Married,Other
Camping Equipment,M,29,Single,Other
Camping Equipment,M,29,Single,Other
Golf Equipment,M,51,Unspecified,Other
Golf Equipment,M,51,Unspecified,Other
Golf Equipment,M,51,Unspecified,Other
Golf Equipment,M,51,Unspecified,Other
Mountaineering Equipment,M,30,Single,Other
Mountaineering Equipment,M,30,Single,Other
Mountaineering Equipment,M,30,Single,Other
Mountaineering Equipment,M,30,Single,Other
Camping Equipment,F,35,Married,Other
Mountaineering Equipment,M,32,Single,Professional
Camping Equipment,M,32,Single,Professional
Personal Accessories,M,41,Unspecified,Trades
Camping Equipment,F,21,Married,Retail
Camping Equipment,M,39,Married,Executive
Personal Accessories,F,39,Single,Professional
Camping Equipment,M,27,Married,Executive
Personal Accessories,F,29,Single,Student
Golf Equipment,M,58,Married,Other
Personal Accessories,M,58,Married,Other
Mountaineering Equipment,M,29,Single,Other
Camping Equipment,M,29,Single,Other
Personal Accessories,M,41,Unspecified,Trades
Personal Accessories,M,29,Single,Trades
Personal Accessories,F,28,Married,Sales
Mountaineering Equipment,M,29,Single,Professional
Mountaineering Equipment,M,29,Single,Professional
Personal Accessories,F,40,Married,Other
Personal Accessories,F,62,Married,Other
Camping Equipment,M,24,Single,Professional
Camping Equipment,M,24,Single,Professional
Personal Accessories,F,27,Married,Executive
Personal Accessories,F,25,Married,Executive
Mountaineering Equipment,M,35,Single,Professional
Camping Equipment,M,35,Single,Professional
Personal Accessories,M,28,Married,Professional
Personal Accessories,F,29,Single,Other
Camping Equipment,F,38,Married,Other
Camping Equipment,M,25,Married,Executive
Camping Equipment,M,25,Married,Executive
Mountaineering Equipment,M,25,Married,Executive
Mountaineering Equipment,M,25,Married,Executive
Mountaineering Equipment,M,25,Married,Executive
Camping Equipment,F,24,Single,Other
Mountaineering Equipment,M,19,Single,Student
Mountaineering Equipment,M,19,Single,Student
Personal Accessories,F,41,Married,Executive
Personal Accessories,F,44,Married,Retail
Golf Equipment,F,44,Married,Retail
Personal Accessories,M,37,Married,Other
Personal Accessories,F,33,Single,Other
Golf Equipment,M,39,Unspecified,Sales
Golf Equipment,M,39,Unspecified,Sales
Camping Equipment,M,44,Married,Trades
Camping Equipment,M,44,Married,Trades
Golf Equipment,M,36,Married,Professional
Camping Equipment,F,47,Married,Other
Outdoor Protection,F,47,Married,Other
Camping Equipment,F,35,Married,Other
Camping Equipment,F,35,Married,Other
Camping Equipment,F,28,Single,Other
Camping Equipment,F,21,Single,Hospitality
Personal Accessories,F,23,Single,Other
Camping Equipment,M,40,Married,Executive
Golf Equipment,F,58,Unspecified,Hospitality
Golf Equipment,F,58,Unspecified,Hospitality
Golf Equipment,F,58,Unspecified,Hospitality
Camping Equipment,M,43,Married,Other
Mountaineering Equipment,M,42,Single,Sales
Camping Equipment,F,27,Single,Other
Camping Equipment,M,33,Married,Other
Camping Equipment,M,33,Married,Other
Personal Accessories,F,46,Married,Other
Camping Equipment,F,27,Single,Other
Camping Equipment,M,32,Married,Student
Golf Equipment,F,38,Married,Other
Golf Equipment,F,38,Married,Other
Golf Equipment,F,38,Married,Other
Personal Accessories,F,38,Married,Other
Camping Equipment,M,33,Married,Sales
Camping Equipment,M,33,Married,Sales
Personal Accessories,F,49,Married,Other
Camping Equipment,F,49,Married,Other
Camping Equipment,F,49,Married,Other
Camping Equipment,F,40,Married,Executive
Camping Equipment,F,31,Married,Other
Camping Equipment,F,31,Married,Other
Mountaineering Equipment,M,39,Single,Professional
Personal Accessories,M,39,Single,Professional
Camping Equipment,F,30,Married,Executive
Personal Accessories,F,20,Single,Other
Personal Accessories,F,28,Single,Retail
Golf Equipment,M,49,Married,Trades
Personal Accessories,F,42,Married,Professional
Mountaineering Equipment,M,38,Single,Professional
Camping Equipment,F,39,Married,Other
Camping Equipment,F,39,Married,Other
Personal Accessories,F,20,Single,Student
Camping Equipment,F,41,Married,Other
Outdoor Protection,F,41,Married,Other
Mountaineering Equipment,M,20,Single,Retail
Mountaineering Equipment,M,20,Single,Retail
Camping Equipment,M,20,Single,Retail
Camping Equipment,M,20,Single,Retail
Camping Equipment,M,20,Single,Retail
Personal Accessories,F,53,Unspecified,Sales
Outdoor Protection,F,60,Married,Other
Camping Equipment,F,22,Single,Retail
Personal Accessories,F,26,Single,Student
Personal Accessories,F,18,Single,Student
Camping Equipment,M,23,Single,Sales
Golf Equipment,F,49,Unspecified,Hospitality
Golf Equipment,F,49,Unspecified,Hospitality
Golf Equipment,F,49,Unspecified,Hospitality
Golf Equipment,F,49,Unspecified,Hospitality
Mountaineering Equipment,F,25,Single,Other
Mountaineering Equipment,F,25,Single,Other
Golf Equipment,M,51,Married,Professional
Golf Equipment,M,51,Married,Professional
Golf Equipment,M,51,Married,Professional
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,31,Single,Professional
Personal Accessories,F,22,Single,Other
Personal Accessories,F,21,Single,Sales
Personal Accessories,M,23,Single,Student
Camping Equipment,F,23,Married,Retail
Outdoor Protection,F,23,Married,Retail
Mountaineering Equipment,F,26,Married,Other
Outdoor Protection,F,26,Married,Other
Camping Equipment,M,31,Married,Other
Camping Equipment,M,31,Married,Other
Personal Accessories,F,33,Married,Professional
Personal Accessories,M,34,Married,Sales
Personal Accessories,M,34,Married,Sales
Personal Accessories,M,34,Married,Sales
Camping Equipment,M,44,Single,Other
Personal Accessories,F,43,Married,Other
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,41,Married,Executive
Camping Equipment,F,39,Married,Other
Mountaineering Equipment,M,36,Married,Other
Personal Accessories,F,39,Married,Executive
Camping Equipment,M,40,Married,Other
Camping Equipment,F,33,Married,Other
Camping Equipment,M,27,Single,Other
Camping Equipment,F,41,Married,Other
Mountaineering Equipment,M,23,Single,Other
Mountaineering Equipment,M,23,Single,Other
Camping Equipment,M,36,Married,Sales
Camping Equipment,M,32,Single,Trades
Camping Equipment,M,32,Single,Trades
Personal Accessories,F,20,Single,Sales
Golf Equipment,F,46,Married,Other
Golf Equipment,F,46,Married,Other
Camping Equipment,M,41,Married,Trades
Camping Equipment,M,28,Married,Other
Personal Accessories,F,68,Married,Retired
Outdoor Protection,F,68,Married,Retired
Mountaineering Equipment,M,27,Single,Other
Outdoor Protection,M,27,Single,Other
Personal Accessories,F,29,Single,Retail
Mountaineering Equipment,M,26,Single,Trades
Personal Accessories,F,31,Single,Professional
